5644303578,2.54,0.8
8583146942,2.54,0.97
8604343265,2.54,0.97
6024650797,2.54,0.97
4270576961,2.54,0.8
5409101281,2.54,0.97
6724048499,2.56,0.8
7819697028,2.56,0.97
6223104346,2.56,0.97
5266562897,2.56,0.97
4642004278,2.56,0.97
4996677282,2.56,0.97
4573314147,2.56,0.8
9651230522,2.56,0.97
6215542986,2.58,0.97
8217524401,2.58,0.97
10238939436,2.58,0.8
12031712185,2.58,0.97
9524637688,2.58,0.97
3591184129,2.58,0.97
6929069239,2.58,0.97
5805360253,2.58,0.97
4573266245,2.58,0.8
5147152978,2.5976,0.97
6838572151,2.6,0.8
6346933640,2.6,0.97
6971905222,2.6,0.97
6096558457,2.6,0.77
5222599467,2.6,0.97
8078333220,2.6,0.8
7383232724,2.6,0.77
7151780093,2.6,0.97
5369095478,2.6,0.77
11435365925,2.6,0.97
8078127133,2.6189,0.97
8667333526,2.62,0.8
6280406572,2.62,0.97
10406095776,2.62,0.97
6073473868,2.62,0.97
12032110574,2.64,0.77
7959542546,2.64,0.8
4565232312,2.64,0.97
4836718842,2.64,0.97
6296962313,2.64,0.77
5110540070,2.64,0.97
8319369964,2.64,0.83
6343817087,2.64,0.97
5694745216,2.66,0.97
6208528782,2.66,0.97
6059786344,2.66,0.97
5827345790,2.66,0.97
7616950966,2.66,0.97
8235549337,2.66,0.97
11925275803,2.66,0.97
13291575674,2.66,0.8
8230249635,2.66,0.97
5418971855,2.68,0.97
11425159465,2.68,0.97
5203755303,2.68,0.97
5111411754,2.68,0.97
6868246166,2.68,0.97
3861648412,2.68,0.97
8689455432,2.68,0.97
4626131441,2.68,0.97
5162398156,2.68,0.8
9387089233,2.68,0.8
6554989029,2.68,0.97
5880475570,2.6957,0.97
6982428911,2.7,0.8
9248029519,2.7,0.97
8215074237,2.7,0.97
8729448612,2.7,0.97
4783174196,2.7,0.8
3590551873,2.7,0.97
11367153336,2.7,0.97
5893880541,2.7,0.8
7734563104,2.7,0.8
7005111650,2.72,0.77
8586743266,2.72,0.97
6864942042,2.72,0.97
4477789338,2.72,0.8
6924551254,2.72,0.83
5295005655,2.72,0.97
8531461869,2.72,0.97
6867937233,2.72,0.97
6111574885,2.74,0.77
7361913318,2.74,0.97
5901642116,2.74,0.97
4211514567,2.74,0.97
5012335397,2.74,0.97
9494995600,2.74,0.97
7173586391,2.74,0.97
5754220740,2.74,0.97
8459254855,2.74,0.77
8479364057,2.74,0.97
5263261013,2.74,0.97
3878700690,2.74,0.8
6058824138,2.74,0.97
7820483368,2.76,0.97
8002170390,2.76,0.97
5322533709,2.76,0.97
6178882861,2.76,0.97
7879889838,2.76,0.97
7812985864,2.76,0.8
5118641893,2.76,0.8
6324422954,2.76,0.97
9382662040,2.76,0.97
7344072960,2.7699,0.97
6061346837,2.78,0.97
8403451337,2.78,0.97
11057110163,2.78,0.97
6210062524,2.78,0.8
6879288904,2.78,0.83
8728910927,2.78,0.97
7633708420,2.78,0.97
7192436890,2.78,0.77
5003283158,2.78,0.97
8909265380,2.78,0.8
7532463480,2.7928,0.8
3469529939,2.8,0.97
7068941889,2.8,0.8
8182593817,2.8,0.97
4956521693,2.8,0.97
6874423527,2.82,0.77
5149271412,2.82,0.97
7556185878,2.82,0.77
4734666961,2.82,0.8
7734422826,2.82,0.8
6135877141,2.82,0.8
5609569195,2.82,0.97
4901210888,2.82,0.97
6916420878,2.84,0.97
10691750555,2.84,0.8
8366966088,2.84,0.97
6320892865,2.84,0.97
3583315023,2.84,0.97
5379210063,2.84,0.97
8396734122,2.84,0.83
12816958564,2.84,0.97
4299787720,2.8498,0.97
8098521993,2.86,0.97
3930579113,2.86,0.97
6092433561,2.86,0.97
7117529219,2.86,0.83
7005478889,2.86,0.83
4297535685,2.86,0.83
12912266335,2.86,0.97
7246583832,2.86,0.83
5653702857,2.86,0.77
5668795950,2.86,0.97
6062892973,2.86,0.97
10128248563,2.86,0.97
10500520233,2.86,0.77
4033322131,2.86,0.97
9083519636,2.86,0.97
8842319020,2.86,0.97
7381539666,2.86,0.97
4367069947,2.88,0.97
9812197286,2.88,0.97
6065207696,2.88,0.97
5561000398,2.88,0.97
5490599661,2.88,0.83
5170915466,2.88,0.97
5311187352,2.88,0.97
12923454185,2.88,0.97
10521676086,2.88,0.97
6812860936,2.88,0.97
7122092993,2.88,0.97
3179649855,2.88,0.8
3781419322,2.8979,0.77
4971091773,2.9,0.97
4236199952,2.9,0.97
5649370618,2.9,0.97
9144368303,2.9,0.97
5823644068,2.9,0.8
3715429501,2.9,0.8
12186470506,2.9,0.97
5988574543,2.9,0.97
7141804343,2.9,0.97
8132161360,2.9,0.97
5999732346,2.9,0.97
5469530975,2.9,0.77
6849945228,2.918,0.97
7395710342,2.92,0.97
12633847193,2.92,0.8
6408210773,2.92,0.97
4453069241,2.92,0.97
4465669054,2.92,0.97
3710887216,2.92,0.8
3218223446,2.92,0.97
6694501209,2.92,0.97
7208119980,2.9339,0.97
7556474634,2.94,0.97
4932309592,2.94,0.97
5204063512,2.94,0.8
6830500351,2.94,0.97
12758594775,2.94,0.83
6638842709,2.94,0.97
8223463984,2.94,0.97
8563986596,2.94,0.97
5559135240,2.94,0.97
4020832533,2.9486,0.97
9908050493,2.96,0.97
4286406568,2.96,0.97
7897815844,2.96,0.77
3357588876,2.96,0.83
4870064087,2.96,0.97
10016324794,2.96,0.97
8299847304,2.96,0.8
6804829908,2.96,0.8
5698463243,2.96,0.97
6775766604,2.96,0.8
11913590004,2.96,0.97
4956991827,2.98,0.97
8151400613,2.98,0.97
8007634384,2.98,0.97
7402519316,2.98,0.97
12274927193,2.98,0.97
8688311915,2.98,0.97
7681404078,2.98,0.97
6858182534,2.98,0.97
5169144673,2.98,0.8
9425570317,3,0.8
5786034294,3,0.97
8976267501,3,0.97
12044525214,3,0.97
10838546955,3,0.97
5218188823,3,0.97
4723346787,3,0.97
5996750151,3,0.97
5737374844,3,0.97
5622498540,3,0.97
6281135899,3,0.97
4771991539,3,0.77
5440091902,3,0.77
4414516665,3.02,0.97
5479646341,3.02,0.97
7526781566,3.02,0.97
6971497024,3.02,0.8
7542896986,3.02,0.97
9098899158,3.02,0.8
8072548302,3.02,0.97
5717841095,3.02,0.97
4335304419,3.02,0.97
6953979425,3.02,0.97
8331470149,3.02,0.97
7453163014,3.02,0.97
9089204842,3.02,0.8
6021794037,3.02,0.97
4615948555,3.02,0.97
6518466029,3.02,0.97
5329960963,3.04,0.97
3263720175,3.04,0.97
6959318659,3.04,0.77
5633788395,3.04,0.8
7548330816,3.04,0.97
10838718774,3.04,0.8
7969995368,3.04,0.97
3321308714,3.04,0.97
9459232387,3.04,0.97
6671136435,3.04,0.97
3904711682,3.04,0.97
5218123691,3.04,0.77
5972627544,3.04,0.77
4383007820,3.06,0.77
8005708131,3.06,0.97
5458000924,3.06,0.97
4850105788,3.06,0.8
3431305644,3.06,0.77
5815295661,3.06,0.97
8124951690,3.06,0.77
6060761361,3.06,0.97
6181812275,3.06,0.97
4876943348,3.06,0.97
11403577283,3.06,0.97
9766188655,3.06,0.97
5260933475,3.08,0.97
3617102785,3.08,0.97
5223525504,3.08,0.97
6867926575,3.08,0.97
8253260683,3.08,0.8
6104508040,3.08,0.8
6250048696,3.08,0.97
10116604143,3.08,0.97
3359662128,3.08,0.97
8565847545,3.08,0.77
5115193359,3.08,0.8
4867899444,3.08,0.8
8733102851,3.08,0.8
4761429801,3.08,0.97
4969714039,3.08,0.8
4491961485,3.08,0.97
6338210961,3.08,0.97
6439107119,3.08,0.97
7693986854,3.1,0.97
3015973424,3.1,0.97
5250183455,3.1,0.8
6696625151,3.1,0.97
8039435442,3.1,0.77
4593126957,3.1,0.97
5143368697,3.1,0.97
12626612584,3.1,0.97
12899309364,3.1,0.97
5974403907,3.1,0.97
10609570083,3.1,0.97
9093682547,3.1,0.97
10602272313,3.1,0.97
7520968610,3.1,0.97
6948249567,3.1,0.8
5590704113,3.12,0.8
8129160337,3.12,0.97
10208239954,3.12,0.97
6932519097,3.12,0.8
6047579133,3.12,0.77
10804894696,3.12,0.97
5706858082,3.12,0.97
4864754515,3.12,0.97
3425371223,3.12,0.97
13255378043,3.12,0.97
6582418637,3.12,0.8
13042523904,3.12,0.83
8056761129,3.12,0.77
4809572333,3.12,0.97
5176278265,3.12,0.97
8536800170,3.12,0.8
6527804569,3.12,0.97
3664548641,3.1216,0.77
5589046662,3.1345,0.97
8156543755,3.14,0.97
4202404174,3.14,0.97
4979493912,3.14,0.8
8266961231,3.14,0.97
8152764264,3.14,0.97
5987864177,3.14,0.97
10864372176,3.14,0.77
6109922367,3.14,0.97
8281263977,3.14,0.8
3699539878,3.14,0.97
4582086726,3.14,0.97
6021943274,3.14,0.97
3240926995,3.1484,0.97
3589925544,3.16,0.97
8254380270,3.16,0.97
8670600555,3.16,0.8
7341359052,3.16,0.83
11944451643,3.16,0.8
6191735552,3.16,0.8
5467704373,3.16,0.97
8435518163,3.16,0.8
6100104774,3.16,0.77
6571028091,3.16,0.83
9536307250,3.16,0.8
7591242800,3.16,0.8
4652600104,3.16,0.77
8148981356,3.16,0.97
9195826668,3.16,0.97
5618829039,3.16,0.97
5246827285,3.16,0.97
4067736860,3.16,0.83
6995540661,3.18,0.97
12965735905,3.18,0.97
5723108521,3.18,0.83
5214650735,3.18,0.97
5075205526,3.18,0.97
6333567508,3.18,0.97
5040855662,3.18,0.97
6868110990,3.18,0.97
8467238180,3.18,0.97
4406917423,3.18,0.97
4922109288,3.2,0.97
9085955167,3.2,0.97
6669111911,3.2,0.97
8986658663,3.2,0.97
6273360207,3.2,0.77
8486027818,3.2,0.77
4843048363,3.2,0.97
5066571585,3.2,0.77
7481217984,3.2,0.8
4281880002,3.2,0.97
3482706595,3.2,0.97
13276560083,3.2,0.97
5360118581,3.2,0.97
4136131472,3.2,0.8
10314276135,3.22,0.97
8717841410,3.22,0.97
5356092090,3.22,0.77
8643275693,3.22,0.8
4842303128,3.22,0.97
8240363350,3.22,0.97
5879908897,3.22,0.97
5026138416,3.22,0.97
4542323058,3.22,0.77
6210381577,3.22,0.77
5900513019,3.2317,0.97
4987165854,3.24,0.77
4557456762,3.24,0.8
5921571324,3.24,0.97
11902527296,3.24,0.97
6935410837,3.24,0.97
8772282000,3.24,0.77
8207372644,3.24,0.97
12682619933,3.24,0.97
10533906564,3.24,0.8
12989512873,3.24,0.77
6894958520,3.24,0.97
6760172457,3.24,0.97
10408715786,3.2537,0.97
7123482247,3.2581,0.97
5539585646,3.26,0.8
6868748154,3.26,0.77
4981160522,3.26,0.97
10655599784,3.26,0.77
6660107279,3.26,0.97
8193379879,3.26,0.97
12788630734,3.26,0.97
6408909511,3.26,0.97
4323977167,3.26,0.77
12330492194,3.26,0.97
6381011947,3.26,0.97
5005236579,3.26,0.97
9675032717,3.26,0.97
5010279097,3.2689,0.8
9726323401,3.272,0.97
7547764246,3.28,0.77
11086166076,3.28,0.97
5206708965,3.28,0.8
8298917863,3.28,0.97
12816380173,3.28,0.77
6444142351,3.28,0.97
5030830413,3.28,0.97
6937597827,3.28,0.97
9086621277,3.28,0.97
4184711791,3.28,0.97
5127033299,3.28,0.8
5995204968,3.28,0.8
4729578673,3.28,0.97
8541047953,3.28,0.97
5512609909,3.3,0.97
8322973249,3.3,0.77
7700672030,3.3,0.77
8031519344,3.3,0.8
7548202460,3.3,0.8
6680559525,3.3,0.97
6865667129,3.3,0.83
9659398278,3.3,0.97
7834396986,3.3,0.83
6291796040,3.3,0.97
4391946048,3.3,0.97
5318369391,3.3,0.77
4573734018,3.3,0.97
8387302863,3.3,0.97
6981897920,3.3,0.97
6079632868,3.3,0.97
5672502803,3.3,0.97
12836715003,3.3,0.97
11082897705,3.3,0.97
3337642103,3.3086,0.97
5023426388,3.32,0.8
6866970306,3.32,0.8
4945025836,3.32,0.97
5579073175,3.32,0.77
8069868772,3.32,0.97
6041834062,3.32,0.97
10340094005,3.32,0.97
5825661459,3.32,0.97
8967888670,3.32,0.97
5101801222,3.32,0.97
11673027224,3.32,0.97
6471207533,3.32,0.97
4265466447,3.32,0.97
4260295122,3.32,0.97
6304997355,3.34,0.8
11971608074,3.34,0.97
8522230898,3.34,0.97
5912268467,3.34,0.97
4337949901,3.34,0.97
9209826160,3.34,0.97
9586935224,3.34,0.8
5621520605,3.34,0.97
4526948676,3.34,0.97
10838934973,3.34,0.97
9434801897,3.34,0.97
5455582932,3.3523,0.97
8236900278,3.36,0.97
5769119862,3.36,0.97
5641862023,3.36,0.97
6490001399,3.36,0.97
9737640625,3.36,0.83
6012598017,3.36,0.97
12020933633,3.36,0.97
7760313026,3.36,0.83
8548046708,3.36,0.97
6416687735,3.36,0.83
5363205423,3.36,0.97
4931493432,3.36,0.97
6157684615,3.36,0.97
6811275923,3.36,0.97
12276570315,3.3652,0.97
5541058845,3.38,0.97
5526460224,3.38,0.97
5611452609,3.38,0.97
8716622241,3.38,0.97
3699089579,3.38,0.97
9317770917,3.38,0.97
7541374876,3.38,0.8
6004183559,3.38,0.97
5130906896,3.38,0.8
5245445672,3.38,0.97
3810054574,3.38,0.97
8424428827,3.38,0.8
6319757818,3.38,0.97
8484812859,3.38,0.97
6242642418,3.3984,0.97
6794539977,3.4,0.8
6226852017,3.4,0.8
12823937005,3.4,0.8
6300501644,3.4,0.97
5902098420,3.4,0.97
4289215378,3.4,0.97
7146539585,3.4,0.97
9277742312,3.4,0.97
10124821225,3.4,0.97
6350328925,3.4,0.97
10249998364,3.4,0.97
8380926104,3.4,0.97
8097209231,3.4,0.97
7664727482,3.4,0.8
11617643563,3.4,0.97
6792594754,3.4,0.97
11920895013,3.42,0.97
8455309721,3.42,0.97
5947649803,3.42,0.8
9969637164,3.42,0.8
6621826551,3.42,0.97
7198246948,3.42,0.97
9732912473,3.42,0.97
5911601461,3.42,0.97
4328729913,3.42,0.97
4877128768,3.42,0.8
8178490084,3.42,0.97
10270536464,3.42,0.97
6648629457,3.42,0.97
9633125766,3.42,0.8
8267321210,3.42,0.8
4088281204,3.4378,0.97
5357123491,3.44,0.97
3627681183,3.44,0.97
7622034108,3.44,0.83
6411380421,3.44,0.97
12143576166,3.44,0.8
3825035703,3.44,0.83
5920289173,3.44,0.8
8026448058,3.44,0.8
2999049224,3.44,0.8
4801560427,3.44,0.97
4743183444,3.44,0.97
7521145978,3.44,0.8
6946901845,3.46,0.97
4736973814,3.46,0.97
7054450817,3.46,0.77
8918155991,3.46,0.77
7425861358,3.46,0.97
6340576433,3.46,0.97
10053703034,3.46,0.8
4801224837,3.46,0.77
5956380805,3.46,0.97
4763574191,3.4692,0.97
5273433233,3.48,0.97
4733600732,3.48,0.97
8921577578,3.48,0.8
8646170532,3.48,0.97
7287123594,3.48,0.97
8495275628,3.48,0.83
6095633507,3.48,0.77
4161747134,3.48,0.97
4751595925,3.48,0.97
3629928686,3.48,0.97
13196703974,3.48,0.83
7012065923,3.48,0.77
6215522900,3.48,0.97
5052341075,3.48,0.97
7892371292,3.48,0.97
8084631711,3.48,0.97
6849313907,3.48,0.97
5032172516,3.48,0.97
5354932311,3.4803,0.97
5564650233,3.4843,0.97
4281436885,3.4943,0.8
5845660280,3.5,0.97
5379891328,3.5,0.77
6272702003,3.5,0.97
8491617830,3.5,0.97
4942462682,3.5,0.97
5079146602,3.5,0.97
6279406877,3.5,0.97
3437816776,3.5,0.97
6907839104,3.5,0.77
7236880666,3.5,0.77
4567868868,3.5,0.97
6722692103,3.5,0.97
12412571563,3.5,0.97
12277706754,3.5,0.77
3459287580,3.5,0.97
8408744905,3.5,0.8
5459565205,3.52,0.97
8664958871,3.52,0.8
4620516469,3.52,0.8
5465225347,3.52,0.97
4642629203,3.52,0.77
7585780552,3.52,0.77
6809728071,3.52,0.77
5307981340,3.52,0.83
5028474013,3.52,0.97
4373113207,3.52,0.97
5882410880,3.52,0.97
5583994811,3.5292,0.97
3521396571,3.54,0.97
5941263615,3.54,0.97
8487362151,3.54,0.97
3860907449,3.54,0.8
4837816091,3.54,0.77
6716265511,3.54,0.97
7360639566,3.54,0.83
6368379561,3.54,0.8
7057951213,3.54,0.77
8616015387,3.54,0.97
8587203405,3.54,0.97
8201673711,3.54,0.8
5215773911,3.54,0.97
3488252741,3.54,0.97
12893008605,3.5547,0.97
8886176135,3.56,0.97
9586728257,3.56,0.97
8229018279,3.56,0.83
5690367902,3.56,0.97
11803329033,3.56,0.8
8957212602,3.56,0.8
3647017501,3.56,0.83
5914289359,3.56,0.83
13036222674,3.56,0.97
4397381332,3.56,0.97
9830655414,3.56,0.97
5678628993,3.5672,0.83
3722785424,3.5714,0.97
8476574247,3.58,0.8
5140332158,3.58,0.97
5816132223,3.58,0.97
9363436148,3.58,0.77
7935377214,3.58,0.77
8552723245,3.58,0.97
8147563408,3.58,0.83
7986004475,3.58,0.97
10657154643,3.58,0.97
9725289895,3.58,0.8
6249802707,3.58,0.8
8610122536,3.58,0.97
6300963347,3.58,0.97
12382276334,3.5869,0.97
5003956763,3.5985,0.8
12893918213,3.5992,0.97
12088104156,3.6,0.97
9521557660,3.6,0.97
3611217365,3.6,0.77
13286356624,3.6,0.97
5067647428,3.6,0.97
8965205906,3.6,0.97
7703064692,3.6,0.97
7358630018,3.6,0.77
6106291030,3.6,0.97
8589300397,3.6,0.97
7198853624,3.6,0.97
3516162818,3.6,0.97
4375496636,3.6,0.97
3860380907,3.6,0.97
7500126174,3.6,0.97
5516081814,3.6,0.97
5029525594,3.6,0.97
8355599976,3.62,0.97
6694553789,3.62,0.97
6932589551,3.62,0.97
5693366090,3.62,0.97
4484771725,3.62,0.8
6107338487,3.62,0.97
3948863216,3.62,0.97
6625655725,3.62,0.8
5011231037,3.622,0.97
10931366544,3.64,0.83
7396603710,3.64,0.97
8717647202,3.64,0.97
7992241767,3.64,0.83
8069880437,3.64,0.97
5082292308,3.64,0.97
13154058393,3.64,0.8
8195185860,3.64,0.77
3546788918,3.64,0.77
5632758635,3.64,0.77
5263204150,3.64,0.77
8955950667,3.66,0.97
8683385786,3.66,0.77
3718963712,3.66,0.83
9802042845,3.66,0.97
5596033251,3.66,0.97
4161940753,3.66,0.77
4227960041,3.66,0.97
8631895364,3.66,0.97
8510251919,3.66,0.83
3588022983,3.66,0.97
8741017589,3.6765,0.97
8252040986,3.68,0.8
8915047035,3.68,0.97
6027407703,3.68,0.97
12623549414,3.68,0.77
5831807090,3.68,0.8
8088901520,3.68,0.97
10115791113,3.68,0.97
7313643370,3.68,0.8
6867862287,3.68,0.97
6293871635,3.68,0.83
10403478556,3.68,0.97
5739175520,3.68,0.8
6514514177,3.68,0.97
6847647728,3.68,0.77
13079468475,3.68,0.97
5341444640,3.68,0.97
4283455837,3.68,0.8
3459410764,3.6929,0.97
10019485755,3.7,0.97
4712606231,3.7,0.97
6598948831,3.7,0.8
11646665363,3.7,0.97
8730797431,3.7,0.97
5756899543,3.7,0.97
5340069287,3.7,0.97
4673672619,3.7,0.97
4363644898,3.7,0.77
10837320963,3.7,0.97
8931854960,3.7,0.97
7849542524,3.7,0.97
9478631712,3.7063,0.97
12859019173,3.72,0.97
6844033217,3.72,0.97
4201416279,3.72,0.8
12279842993,3.72,0.97
6677269327,3.72,0.97
4980230630,3.72,0.83
6373417661,3.72,0.97
3975461732,3.72,0.97
8429349812,3.72,0.77
6772996477,3.72,0.97
8773297527,3.72,0.97
3819966572,3.72,0.97
8442879599,3.74,0.97
9812351333,3.74,0.77
8480588816,3.74,0.77
8587384006,3.74,0.97
5212573386,3.74,0.97
5705527370,3.74,0.97
7983610133,3.74,0.97
8494495600,3.74,0.97
7383994638,3.74,0.97
9258419063,3.74,0.97
10013374164,3.74,0.97
10541657773,3.74,0.97
7274180028,3.76,0.97
4313579496,3.76,0.97
8118947664,3.76,0.83
11013388203,3.76,0.97
8331282929,3.76,0.77
11816978255,3.76,0.97
7667993154,3.76,0.97
6416725133,3.76,0.97
6806699713,3.76,0.83
9515797648,3.78,0.97
5688399126,3.78,0.77
4975471705,3.78,0.97
7644822866,3.78,0.97
4297792287,3.78,0.97
5770178686,3.78,0.97
6313200205,3.78,0.97
3358799122,3.7857,0.97
8995404511,3.7982,0.77
10027007645,3.8,0.97
9095814754,3.8,0.77
5338017301,3.8,0.97
7066660513,3.8,0.77
9513714022,3.8,0.97
